"ID","1","2","3","4"
"AT1",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"AT2",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"AT3",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"ACPSEA2",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"ACPSEA3",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"BCPSEA2",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"BCPSEA3",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"BT1",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"BT2",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"BT3",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"ACPAEA3",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"ACPSEA1",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"BCPAEA3",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"BCPSEA1",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"CCPAEA3",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"CCPSEA1",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"CCPSEA2",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"CCPSEA3",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"CT1",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"CT2",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"CT3",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"ACPAEA1",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"ACPAEA2",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"BCPAEA1",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"BCPAEA2",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"CCPAEA1",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"CCPAEA2",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"DCPAEA1",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"DCPAEA2",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"DCPAEA3",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"DCPSEA1",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"DCPSEA2",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"DCPSEA3",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"DT1",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"DT2",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"DT3",10.3916666756074,16.4322222338782,14.8861313631935,18.0999999099903
"ACTAEA1",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"ACTAEA2",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"ACTAEA3",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"ACTSEA1",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"ACTSEA2",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"ACTSEA3",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"BCTSEA2",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"BCTSEA3",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"CCTSEA2",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"CCTSEA3",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"DCTSEA2",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"DCTSEA3",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"BCTAEA2",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"BCTAEA3",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"BCTSEA1",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"BCTAEA1",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"CCTSEA1",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"DCTAEA3",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"DCTSEA1",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"CCTAEA3",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"DCTAEA1",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"DCTAEA2",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"CCTAEA1",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
"CCTAEA2",10.4374999801318,17.1259459469769,15.1949999809265,17.8819671849735
